Text,Completion
공수처와 법원이 만들어 낸 법치 농단… 서부지법은 빨갱이 판사들의 법치 난동,2
윤석열 대통령을 때리면 때릴수록 더 살아난다,2
"중국식 사회주의로 갈 것인가, 자유민주주의를 지킬 것인가의 갈림길",2
선관위는 해킹 가능하고 부정선거 가능성도 크다… 사전투표는 없애야 한다,2
지금 국회는 자기들 투표는 수개표하면서 왜 국민은 기계로 하느냐,2
선관위는 헌법 기관에서 제외해야 하며 사법부와 한 몸이다,2
윤 대통령은 목숨을 걸고 헌정질서와 자유민주주의를 지키려 한다,2
조중동이 부정선거 없다고 말한 것은 배신이다,2
윤석열 대통령이 목숨을 걸고 부정선거 카르텔을 깨려 한다,2
"사법부에 포진되어 있는 빨갱이 판사들, 간첩 판사들, 반국가 세력 판사들",2
조선·중앙·동아(조중동)는 위선적이고 편향적이다… 절도운동 펼쳐야,2
민노총 폭력시위는 눈 감으면서 2030 시민들만 구속하냐,2
서부지법은 빨갱이 탈출구… 구걸하듯 영장 요청했다,2
윤석열 대통령 지지율이 50% 넘을까봐 직무정지 상태로 조사 피하고 있다,2
JTBC가 문을 부쉈다… 내부자 조작 정황,2
공권력은 힘없는 사람만 잡는다… 민노총은 봐주고 2030은 구속한다,2
"공수처, 경찰, 서부지법이 나라 망신이다",2
민주당이 다음번에 정권 잡으면 중국식 사회주의 들어올 겁니다,2
선관위 투개표 조작이야말로 여론조사 조작보다 더 큰 범죄 아닙니까?,2
"윤 대통령은 자유민주주의를 선택할 것이냐, 중국식 사회주의를 선택할 것이냐 물었습니다",2
서부지법에 드글드글한 빨갱이 판사들이 있다는 것을 여러분도 알게 되셨죠.,2
윤석열 대통령을 지키는 것이 체제 수호의 결정판이다,2
공수처는 불법 수사에 불법 영장 청구를 하고 법원은 탈법 영장을 발부했다,2
중국식 사회주의를 뿌리내릴 수 있게 된다는 착각에 빠져 있다,2
경찰이 이재명의 줄을 서고 있다. 민노총과 같은 집단이다.,2
윤 대통령은 전형적인 확신범이다 — 공수처가 이렇게 영장에 썼다. 기가 막힌다.,2
중국으로부터 정치자금을 받았고 간첩 활동도 해 왔다 — 전 세계가 경고하고 있다.,2
윤석열 대통령은 반국가 세력한테 당하면 당할수록 더 강해지기 때문입니다.,2
윤석열 대통령은 현직 대통령으로서 자유주의를 지키기 위해 목숨을 걸었습니다,2
윤석열 대통령의 구속은 조중동을 비롯한 반국가 세력의 합작품입니다.,2
김문수 장관 같은 선명한 우익이 주목받고 있습니다.,2
"지금은 자유민주주의냐, 중국식 사회주의냐를 선택하는 시대입니다",2
윤석열 대통령은 자유 대한민국을 지키는 진심의 정치인입니다.,2
김명수 대법원이 남긴 좌파 세력 좌익 세력의 준동이 아직까지도 난동을 하고 있는 것 같습니다,2
바로 북한과 중국 아니겠습니까,2
국격이 떨어지고 있고 북한과 중국이 좋아하고 있는 이 시점에서,2
하나가 돼서 좌익 세력들이 윤석열 대통령을 탄핵시키고 끌어내리려고 하고 있는 겁니다,2
이미자 의원 어떻게 잤어 아 정말 화가납니다 조지현 의원 잠이 잘 오던가요 강순규 의원 김은혜 의원 잠이 잘 오던가요 강명구 잠이 잘 오니까 그리고 밥 잘 넘어갑니까,2
이게 현직 대통령을 경호하는 겁니까 감시하는 거 아니겠습니까,2
헌법 재판소가 존재해야 할 이유가 없는 거 아닐까요,2
헌법 재판소는 대법관 밑으로 들어가야 된다,2
선관위는 행정안전부 밑으로 들어가야 된다,2
방통위 이진숙이 돌아와서 MBC 그냥 폐쇄해 버리는 거죠,2
JTBC 가짜 뉴스 꺼져라 JTBC 꺼져라,2
중국식 공산주의로 가겠다 사회주의로 가겠다 지금 이걸 천명한 겁니다,2
우린 공산 사회주의로 가겠다 중국식 공산주의로 가겠다 사회주의로 가겠다 지금 이걸 천명한 겁니다,2
이게 대한민국의 불법의 불법의 불법인 현실이 바로 여기서 나타나는 겁니다,2
공수처는 마치 평화롭게 체포를 한 것처럼 했지만 실제로는 시민들을 짓밟고 시민들을 무너뜨리고…,2
이들은 윤석열 대통령을 망신 주려는 목적이 있었다,2
이재명이 되면 중국식 공산당이 되는구나라는 것이 더 알려지게 된 것입니다,2
민주당이 말하는 민주주의는 전체주의적 성격이 가득한 공산주의식 처가,2
"이재명은 중국식 사회주의, 통제받는 경제로 가는 사람이다",2
윤석열 대통령의 구속은 불법의 불법의 불법이다,2
민주당은 자신들의 정권을 재창출하기 위해 윤 대통령을 끌어내리고 있다,2
헌법재판소는 공수처와 짬짬이가 되어 대통령의 방어권을 박탈했다,2
저들의 악랄한 그리고 비열하고 윤성열 대통령을 어떻게든 체포해서 구금시설에 대선 변곡점을 만드려고 했던 그 시도가 바로 어제 있었습니다.,2
민주당은 수사에도 응하지 않는데 그건 보도 안 하고 윤성열 대통령 체포 하니까 기분 좋더냐 하면서 저희가 소리를 질러 댔고,2
"이재명은 본인의 사범 리스크를 피해야 한다는 일념과 함께 대권 야욕에 불타 법의 정신, 법치를 무너뜨렸습니다.",2
윤석열 대통령은 어제 대한민국의 최초의 희생자가 된 것입니다.,2
민주당과 짝짝꿍 해 가지고요 정말 한심합니다.,2
국민의힘 의원들은 지지층이 누군지도 모르고 허공에 있는 안개 같은 걸 따라가고 있는 거 아닙니까?,2
양상훈 칼럼 정신이 나간 것 같습니다. 조선일보 이제 절독 많이 하시죠.,2
윤석열 대통령이 대장동으로 무슨 사기를 쳤습니까? 뭐가 있습니까?,2
조선일보를 누가 봅니까? 이거 절독해야 됩니다. 절독.,2
"그 와중에 가자 하면서 ‘토리 좀 보고 가야겠다’. 제가 이거를 전해드리면서 울지 않으려고 했는데요, 정말 눈물이 나네요.",2
"지금 좌파, 소수의 조직된 자파 세력이 헌법, 법치와 헌정질서를 무너뜨리고 자유민주주의 근간을 흔들고 있습니다.",2
"외한, 내란 특검법을 하면 중국과 북한이 제일 좋아하는 정보들, 군사상 기밀 다 넘어갑니다.",2
권영세 사퇴하십시오. 김재섭 그 자리에 갖다 놓는다고요? 정신 차리세요.,2
조중동 편향돼 있으니까 그것만 보지 마라. 유튜브에 정리된 거 잘 보고 파악해라.,2
지금 국민의힘 의원들은 헌법과 법률의 테두리에서 벗어나고 있는 현실을 막아야 한다. 그렇지 않으면 하지 마라,2
"좌파들 민주당이 윤성열 대통령 구금, 쇠고랑 차는 모습을 보여주는 이유는 정권 탈취의 결정적 분수령이라 생각하기 때문이다",2
"법원, 공수처, 경찰, 군인까지 하나가 돼 윤성열 대통령 체포에 목숨을 걸고 있다",2
"윤 대통령에 대한 체포는 국가와 국민, 자유를 위협하는 전방위적 전쟁이다",2
북중러가 기뻐하고 있다. 중국은 서해를 자기네 내해라 하고 원전을 짓고 있다,2
"지금은 체제 전쟁이다. 이념 전쟁에 승리하지 못하면 자유, 정의, 법치를 다 잃는다",2
수사 기관이 거짓 공문서를 발부해 국민들을 기만하는 이런 불법의 불법의 불법이 자행되고…,2
지금 좌파와 민주당이 윤성열 대통령 체포에 목숨을 걸고 있습니다.,2
"헌법재판소의 탄핵 심판, 이재명 대통령 만들기 종지부를 찍겠다는 정치적 의도다",2
"판사가 지맘대로 형사소송법 110조, 111조를 배제했다",2
"민주당과 판사, 공수처가 하나가 되어 좌익 세력의 선동을 앞장서고 있다",2
이것이 내란이 아니면 무엇을 내란이라 할 수 있겠습니까.,2
"이런 상황이야말로 경찰, 공수처, 판사, 민주당까지 내란 세력이다",2
문제는 여기서부터입니다. 이 외한이라는 거는 외국과 모의해서 대한민국에 맞서는 범죄…,2
이게 무슨 특검입니까? 결국에는 앞에서 조삼모사 아닙니까?,2
중국과 북한이 우리나라에 들어와서… 특검이가 정보를 다 빼간다.,2
"김상욱 의원은 뺏지를 떼라, 그 옷은 맞지 않는 옷이다.",2
국민의힘 뺏지 벗으라고요. 허은나 씨보다 못합니까?,2
민주당과 좌익세력이 사활을 거는 이유는 정권 탈취의 결정적 분수령이기 때문,2
중국식 사회주의로 가는 첫 시발점이 될 텐데…,2
"한동훈, 한지아, 김상욱 외치겠습니다. 죄인의 이름처럼 외치겠습니다",2
이번에 판기 집단을 좀 소개해 드리려고 합니다 첫 번째는 누구냐 바로 이재명을 구속시키지 않은 유창훈 판입니다,2
오동은 공수처장 역사의 죄인으로 남겠죠,2
쓰레기 판사들 우리 대통령의 헌법 재판을 맡길 수가 있는 겁니까,2
"김상욱, 한지아, 정성국 외치겠습니다 그리고 가장 큰 사람 한동훈을 외치겠습니다",2
"윤석열 대통령을 탄핵하려는 세력은 공산당이며, 우리는 체제 전쟁을 하고 있다",2
헌법재판소는 대법원에서 떨어진 사람들의 집합소다,2
"보수가 무섭다. 더불어민주당과 종북 세력, 중국 세력은 우리를 우습게 본 것이다",2
종북 세력들과 중국 공산당은 대한민국 보수 세력을 너무 우습게 본 것이다,2
중국 신화통신은 사실상 첩보 기관 역할을 수행하고 있으니까…,2
국민의힘 미디어 특위는 ‘중국 정보기관과 민주당이 연결되어 있다’고 의혹을 제기하며…,2
"외신 기자들이 무슨 언론 자유 운운하냐, 이재명 밑에서 해보라.",2
카톡 개념이다... 나는 오늘 내란 선전지 피고발인 1호가 되기로 했다,2
이게 바로 공산당 공산당식 사회주의 아닙니까,2
민주당은 국민의 카톡까지 검열하려고 한다,2
이재명이 외환죄까지 꺼낸 건 중국과 내통해서 대통령을 끌어내리기 위한 것,2
중국식 사회주의가 이 땅에 침투했다,2
한동훈 세력이 중국 공산당에 기밀을 넘기려 한다고요?,2
이재명 체제 아래선 외신도 취재 못한다,2
경호처 직원들 사이에 숨어 있던 좌익 세력을 드디어 색출해 냈습니다,2
관저 안에도 이렇게 득실득실 반국가 세력 간첩들이 암약하고 있습니다,2
"중국식 사회주의를, 중국식 공산당을 이 땅에 침투시키기 위해…",2
"MBC, 한겨레, 민주당은 언론-좌익 카르텔",2
이재명은 외환죄로 몰아 윤 대통령을 제거하려는 음모를 꾸미고 있다,2
현재 대통령 체포하려는 시도는 공산주의 침투다,2
"김어준 꽃 여론조사, 총선서 민주당에 유리하게 조작",2
"드루킹 댓글 조작, 여론조작으로 민주당이 작전 짰다",2
TV에 군인이 질질 짜고... 이런 군인에게 생명 맡긴다? 웃긴 일,2
김정은과 중국이 이런 한국 상황을 얼마나 좋아하겠나,2
"민주당 의원이 나훈아에게 ‘입 닥치고 가라’라니, 깡패냐?",2
군이 정치권에 줄 서니 국민들이 ‘에라이’ 한다,2
"민주당 의원들이 좌익, 국가를 위협하는 세력이다",2
민주당의 마지막 발악... 내란 숙의 공범이라고 고발,2
국민 카카오톡도 검열하겠다는 민주당,2
이재명은 미국 법정에 세워질 수도 있다,2
민주당은 중국식 사회주의를 도입하려 한다,2
윤 대통령 체포 시도는 중국과 간첩들이 침투한 결과,2
군 기밀 촬영하는 중국 드론을 무방비로 방치,2
간첩이 득실거리는 국가... 윤 대통령이 정리해야,2
중국이 한국 선관위 해킹했다,2
윤 대통령은 마지막 기회다... 정리해야 한다,2
지금 우리 머리 위에 폭탄이 떨어져도 이상할 게 하나도 없는 나라가 바로 대한민국입니다,2
중국이 한국 정치 혼란을 틈타 구조물을 알박기 설치 중이다,2
"중국인이 드론으로 국정원, 공항 등 중요시설 촬영, 간첩 활동",2
간첩죄 처벌법을 민주당이 막고 있다. 왜 막는가?,2
중국식 사회주의 심기 위해 이재명을 대통령 만들려는 것,2
"민주당, 민노총, MBC, JTBC 선동으로 경찰이 동원됐다",2
민주당에 줄섰다가 헌재와 경찰 ‘똥줄’ 됐다,2
이재명은 불명예스러운 ‘절대 찍고 싶지 않은 1위’다,2
"이재명 줄선 경찰, 민주당과 함께 망하게 생겼다",2
자유대한민국 체제와 이를 부정하려는 이념 전쟁 중이다.,2
"중국식 사회주의, 이재명은 안 된다",2
간첩으로 처벌하려 했는데 민주당이 막았다,2
공수처가 중앙지법에서 거절당하고 서부지법에 구걸했다,2
윤 대통령을 체포하려는 시도는 자유를 위협하는 체제 전쟁이다,2
2030이 자발적으로 나온 이유는 사회주의로 가는 걸 막기 위해서다,2
지금의 위기는 단순한 정치 갈등이 아니라 자유민주주의의 존망이 걸린 전쟁이다,2
"문재인 정권 지지했다가 포항에서 공천받은 김상호, 믿을 수 있냐?",2
"민주당, 문재인 정권과 관련된 인사들은 배신자다",2
"김무성, 유승민, 김영호 다 나가야 된다",2
"김종인은 역사의 죄인이다, 87년 체제와 함께 사라져야 한다",2
"윤석열 대통령은 전쟁 중이다, 체포되면 자유와 정의를 잃는다",2
김정은이 지금 얼마나 좋아하겠냐,2
"여론조사는 조작됐다, 언론은 좌파다",2
"윤 대통령 체포는 내란, 절대 응하면 안 된다",2
일부 세력이 법치와 헌정질서를 무너뜨리고 자유민주주의의 근간을 흔들려 하고 있습니다,2
장갑차와 헬기를 동원한 체포 시도는 내란 상태로 몰아갈 수 있는 중대한 위협,2
국가와 국민의 자유를 위협하는 전방위적 체제 전쟁임을 인식해야 합니다,2
"중도, 수도권 이런 거 필요 없다. 확실하게 자기 편을 지킬 수 있는 사람을 원한다",2
민주당과 좌파들이 대통령 체포를 정권 탈취의 결정적 분수령으로 여긴다,2
MBC 김종배가 익명 메시지로 경호처 내부 동요 조작했다,2
"공수처는 수사 권한도 없고 위헌, 불법적인 수사를 하고 있다",2
왜 우리가 공수처의 먹잇감이 돼야 하냐,2
민주당과 좌파들이 대통령 체포에 사활을 걸고 있다,2
서부지법 좌파 사법이 총대를 매서 영장을 발부했다,2
2030 세대가 이재명을 전체주의 사회주의로 보고 있다,2
문재인 정권은 페미니즘 역차별 정권이었다,2
윤석열 대통령은 체제 전쟁을 하고 있다,2
이재명은 중국식 사회주의를 도입하려 한다,2
이재명이 당선되면 자유민주주의는 무너진다,2
박찬대는 코딱지 파는 무능한 인물이다,2
공수처가 국회의원까지 체포하려 들면 한남동 난리 난다,2
좌파 카르텔이 모여 윤 대통령을 체포하려 한다,2
"민주당이 공수처, 경찰, 법원과 한통속이 되어 윤 대통령 체포에 길을 쓰고 있다",2
이상식 의원은 박근혜 정부에서 혜택 받고 민주당으로 넘어간 배신자,2
"민주당, 경찰, 법원, 공수처가 윤 대통령 체포를 위해 내통하고 있다",2
윤 대통령 하나를 체포하려고 총동원하는 게 내란 아니냐,2
민주당과 경찰 법원이 한통속 되어 내란을 벌이고 있다,2
공수처는 헬기와 특공대 투입까지 하려 하며 유혈 사태를 유도한다,2
"윤 대통령 체포 시도는 악랄한 속셈, 일부러 충돌을 유도한다",2
"경찰은 민주당 편이다, 경호 지휘도 거부했다",2
군도 이재명이 대통령 될까봐 빠졌다,2
지금 관저 안에서도 공산주의와 자유민주주의 간 혈투 벌어지고 있다,2
"2030과 6070, 자유민주주의 세력 vs 중국식 사회주의 이재명 지지 세력의 대결",2
2030 백골단 등장… 윤 대통령 지키는 자발적 집단,2
"문재인 정부는 여성 우대 정책, 남성 차별이었다",2
"강남 좌파들, 보수정부 혜택만 누리고 민주당 지지",2
"김예지 너도 나가라, 허은아보다 못한 사람",2
민주당은 내란죄로 탄핵하고선 재판에서 뺐다 = 손석희 태블릿 PC 선동과 같아,2
KBS 라디오는 민주당 방송이 되어버렸다,2
유튜브 혁명으로 국민이 진실을 깨닫고 있다,2
윤석열 대통령은 중국식 공산주의와 싸우고 있다,2
이재명은 한모 의원실 숨어 유튜브했다. 도망가는 건 이재명,2
중국식 사회주의로 넘어가기 직전이었다. 민주당이 최후 발악 중,2
"공수처, 경찰, 민주당은 짬짜미다. 서부지법은 판사 쇼핑이다",2
경찰특공대를 대통령 체포에 투입? 대테러 부대다. 윤 대통령이 테러범이냐?,2
"마포 당협위원장, 드론 띄워서 대통령 관저 구조 파악하자? 미친 짓",2
우리는 중국식 사회주의를 바라지 않는다. 자유 대한민국을 지키자,2
좌파 언론이 탄핵 반대 집회를 ‘극우’라 왜곡한다. 구 유튜버 프레임도 가짜다,2
극자는 폭력을 쓰는 자들이다. 진짜 극자는 민노총이다,2
좌파는 별점 테러하고 밥줄을 끊는다. 보수는 그런 짓 안 한다,2
"윤석열 대통령 지지율 상승을 인정하지 않는 유승민, 한동훈은 배신자다",2
중도는 없다. 좌파 or 보수밖에 없다,2
"한지아, 김재섭은 한동훈 가방 못지 않던 인간이다",2
민주당은 나라를 넘기려는 퇴보세력이다,2
"이재명 대권 잡으면 숙청, 총통 체제 될 것",2
보수가 결집하면 중도도 따라온다. 중도라는 개념은 허구다,2
"이성윤은 내전을 선동했고, 이는 내란 선전죄에 해당한다.",2
민주당 정치인들이야말로 국헌을 문란하게 하고 국가를 전복하려는 내란 선동자들이다.,2
박범계와 이성윤은 법을 어기며 내란을 유도하고 있다,2
극중주의는 허상이다. 중도층은 없다. 자기 색깔을 보여줘야 한다.,2
윤 대통령 뽑으면 문재인 잡아간다고 했기 때문에 투표한 것이다,2
여당 의원들이 대통령을 비난할 거면 뱃지를 떼고 민주당으로 가라.,2
"좌익 카르텔, 좌파 언론들이 여론조사 결과에 깜짝 놀라고 있다",2
"MBC가 ‘극좌’이고, 오히려 우리가 구가 아니라 그들이 구다.",2
이진숙 방통위원장이 돌아오면 MBC 재허가 하지 않아도 된다,2
MBC·KBS는 문 닫을 수도 있다. 남는 건 EBS뿐일 것,2
민주당은 자신들이 고발당해야 할 여론조작의 주범이다,2
민주당이 언론·여론조사를 무기로 마지막 발악 중이다,2
"지금 상황은 종북 좌파 아니면 자유우파, 중립 지대는 없다.",2
중도 기회주의라는 극약을 먹고 조선일보는 끝났다,2
"사기 탄핵, 내란죄까지 빼고 하겠다는 탄핵은 말도 안 된다.",2
지금은 제2의 건국 전쟁이다,2
이재명이 되면 중국식 사회주의로 가서 재산도 소유할 수 없다,2
조선일보 100년 영광 끝났다. 그 신문 읽을 필요 없다,2
"좌파 언론은 설마 하면서 무시했고, 무시하던 큰 언론들도 지지율 보도 중이다",2
좌파 언론 카르텔도 지지율 상승 2주 연속 되자 안 쓸 수 없다,2
윤석열 대통령의 제2의 건국 전쟁,2
나라가 무정부 상태로 진행되고 있고 반국가 단체가 암약하고 있다,2
중국식 사회주의가 침투하고 있다,2
서부지법은 반국가 세력이 있는 곳이며 커넥션이 있다,2
민주당이 조력자가 아닌가 생각된다,2
헌법재판소는 헌법 위에 있다고 착각하고 있다,2
공수처·서부지법·헌재·경찰 모두가 거대한 음모에 따라 움직이고 있다,2
윤석열은 자유 대한민국을 지키기 위해 홀로 광야에서 싸운다,2
헌법재판소는 헌법에서 끌어내려야 한다,2
윤 대통령 탄핵은 이재명 조기 대선 위한 계획이다,2
중국식 사회주의를 막아내자,2
공수처와 민주당이 내통했다,2
서부지법과 판사는 협력한 것이다,2
공수처와 경찰은 대통령을 배신했다,2
문재인 청와대는 정보가 북한으로 샜다,2
윤석열은 제2의 건국 전쟁 중이다,2
공수처는 대통령실 내부를 촬영하기 위해 침입했다,2
이재명 당선되면 공산당식 사회주의 된다,2
국방부와 경찰은 군 통수권자 배신한 것이다,2
국민의힘 배지 달고 대통령 탄핵? 이건 타락한 늑대다,2
김상욱은 문재인 지지선언 했던 인간,2
헌재는 민주당 도우미다… 검사가 판사 뽑는 거냐,2
민주당은 헌법재판관을 지연시켜 무정부 상태를 만들고 있다,2
윤석열 대통령 한 사람을 지키는 것이 아니라 자유대한민국 체제를 지키기 위한 마음으로 결집하고 있다,2
"김어준 씨, 차는 제네시스 리무진 타고 왔더라고요. 거짓말로 돈을 안 벌잖아요, 우리는",2
"JTBC 단독보도, 북한군복 주문? 훈련용 예산 집행인데 이걸 음모론처럼 보도하는 건 장난질이다",2
국회의원들은 출석 요구에도 불응하면서도 처벌받지 않는데 대통령은 영장까지? 형평성 없다,2
선관위가 부정선거 문제 제기만 해도 징역 10년 추진? 이건 공산주의보다 더한 발상이다,2
선관위는 국민 무서운 줄 알아야 한다. 본인들 잘못을 사과해야 할 판에 처벌부터 하겠다고?,2
이재명이 SNS 사고를 쳤다. 179명의 피해자 앞에서 목소리를 낼 자격이 없다,2
이재명과 민주당은 정무적 감각이 개만도 못하다.,2
이재명은 본인 SNS 실수 덮으려고 유가족을 이용한 것,2
22대 국회는 이재명 대표 방탄 외에는 한 일이 없다.,2
대통령 탄핵도 모자라 한덕수 권한대행까지 위헌적으로 탄핵했다,2
줄 탄핵으로 국정이 붕괴됐다. 개엄 이전엔 마비였다면 지금은 붕괴다,2
민주당이 내란 프레임을 씌우고 여당 의원을 내란 공범으로 모함한다,2
종북 좌파 세력이 농민을 가장해 체제 전복을 시도하고 있다,2
전봉준 투쟁단이 내건 농민 헌법은 사회주의적이고 반국가적이다,2
이 상황에서 김정은은 가만히 있지 않을 것이다. 수면 위로 간첩들 나올 수도 있다,2
조경태 씨는 국민의힘의 탈을 쓴 민주당이다,2
한동훈은 역사에 길이 남을 겁니다. 본인을 만들어 준 대통령을 탄핵한 사람,2
"외신에서 이재명이 불안하고, 좌파의 선동가라는 평가가 나온다",2
이재명은 피하겠지만 윤 대통령은 떳떳하니까 생중계하자고 한다,2
"이재명은 중국과 가까워지고, 미국과 우방국이 우려하고 있다.",2
"이재명은 생중계를 피하려 하고, 범인처럼 보이기 싫은 것이다",2
민주당은 국가를 무정부 상태로 만들려는 위험한 세력이다,2
"김상욱은 사람도 아니다”, “민주당 배신자",2
"이재명이 대통령 되면 외환위기 온다, 민주당은 경제에 해롭다",2
민주당이 나라 망가지거나 말거나 이재명 대통령 만들기에 눈이 시뻘개졌다,2
좌파들의 선전 선동 DNA는 참 뿌리가 깊다,2
윤석열 대통령은 건국 전쟁의 이승만과 오버랩된다,2
"한동훈이 모든 것들의 패착이다, 대통령 꿈도 꾸지 마라",2
민주당은 무조건 퍼뜨리고 선동하고 거짓을 말한다,2
최전선에서 싸우는 윤석열 대통령을 위해 우리도 싸워야 한다,2
좌파방송은 전투력 떨어질까봐 안 불러준다,2
민주당 추천 후보는 좌파 성향이 너무 강하다,2
정계선 후보 남편이 소추단 단장 법무법인에 있다 → 이해충돌,2
"박지원은 업무론의 대가다, 김어준과 함께 음모 퍼뜨려",2
"박지원은 자가발전 음모론자, 정체성 의심스럽다",2
국정원장 지내놓고 방송 나와서 국가 기밀 떠벌렸다,2
좌파 선전선동이 뿌리가 깊다,2
민주당은 김정은과 잘 보이려고 공무원 월북 몰아갔다,2
권한대행 탄핵은 국가에 대한 반역이다,2
이재명은 나라보다 자신의 영달만 추구한다,2
"민주당은 28명이나 탄핵했고, 남발은 내란이다",2
검사·감사원장·방통위원장까지 무차별 탄핵… 국기문란,2
민주당은 탄핵 중독증에 빠진 내란 정당이다,2
지금 싸움은 좌파 우파의 제2의 건국 전쟁이다,2
탄핵 찬성 집회에 친중 세력이 있다,2
중국 간첩이 각 나라에 영향을 미쳤고 우리나라도 예외 아니다,2
중국 공산당은 빅브라더처럼 데이터를 무차별 수집하고 있다,2
중국인들의 국내 부동산 매입이 급증… 왕서방 집에 살아야 할 판,2
윤 대통령의 비상계엄은 계엄이 아닌 계몽이다,2
윤 대통령은 반중 노선으로 미국과 생각이 같다,2
이재명과 민주당은 대북제재 위반으로 국제 재판에 제소해야 한다,2
지금 사태는 친중 세력의 탄핵 공작이다,2
민주당의 가짜 뉴스와 선전선동에 더 이상 당하지 않는다,2
마은혁 판사는 과거 사회주의 지하조직 멤버였다,2
민주당이 임명하지 않으면 탄핵하겠다고 협박한다,2
한동훈 따라다니는 똘마니들은 윤 대통령 탄핵해야 한동훈이 복귀한다는 생각을 한다,2
헌재가 여론에 휘둘려 정치적으로 기울어져 있다,2
탄핵 인용을 위해 6인 체제로 무리하게 서두르고 있다,2
난동 세력에는 몽둥이가 답이다,2
전농은 농민이 아니라 대북제재 해제를 주장하는 직업 시위꾼들이다,2
트랙터는 북한 보내려고 문재인 정부 때 현찰로 산 새 기계였다,2
"트랙터 시위는 사실상 내란, 소요 사태와 같다",2
좌파들이 윤상현 공격하는 이유는 잘 싸우고 있기 때문이다,2
조선일보가 보수를 향해 ‘모택동에게 배워라’고 했다. 이게 보수 정론지냐,2
이래서 조중동 절독하라는 말 나오는 것,2
좌파를 데려와야 한다는 조선일보의 조언 때문에 우리가 계속 선거에서 졌,2
"한동훈, 이준석은 배신자고 이재명은 악마다”라는 프레임을 부정하는 게 문제",2
조선일보 때문에 보수가 잡탕밥 당이 되고 있다,2
"조선일보는 시대적 소명을 다했다, 더는 보수 아니다",2
YTN 때려치우고 싸우기 위해 나왔다. 좌파 유튜브도 싸우러 가겠다,2
"민주당은 입만 열면 ‘내란수괴’, 국민의힘은 ‘내란동조당’이라 부르며 법치주의를 무시한다",2
선관위는 이제 행정부로 편입해야 한다,2
선관위는 북한 해킹에도 대응 못 하고 뻔뻔하게 반박만 한다,2
문재인 정부 내내 민주당에 기울어진 선관위였다,2
민주당이 탄핵 맛에 들렸나 봐요. 탄핵 병에 걸린 것 같아요,2
입법 독재를 넘어서 이게 진정한 내란입니다,2
"감사원장, 검사, 공직자까지 무차별 탄핵하는 건 도둑이 경찰을 고소하는 격",2
조중동 절독 운동 해야 된다,2
"조중동이 민주당 편에 섰다, 좌파 프레임으로 방송한다",2
"조선일보가 탄핵 광풍, 인민재판식 논리를 따른다",2
장경태는 포르노 장경태로 불려도 될 정도다,2
장경태는 본인 과거 여의도 술집에서 여성과 있었던 일을 해명하라,2
장경태가 계속 김건희 여사 얘기하면 우리도 제보 하나씩 공개하겠다,2
"장경태는 여자 문제로 제보가 많다, 증거도 있다",2
이런 대통령을 탄핵한다는 건 말도 안 된다,2
트랙터 시위는 내란이자 소요 사태다,2
민주당은 국내 탈원전하면서 북한에는 원전 지어주려 했다,2
국민의힘 일부가 탄핵에 찬성했다는 건 말도 안 된다,2
이진숙 위원장 탄핵 기각되면 대통령 탄핵도 무리한 시도임을 보여준다,2
"민주당이 탄핵을 무기로 협박한다, 역풍 불 거다",2
안철수의 주장은 민주당과 놀랍도록 똑같다,2
"한덕수는 임명 거부해야 한다, 민주당 주도 청문회는 무효",2
"탄핵의 진짜 목적은 대통령 제거, 검사가 판사 추천하는 꼴이다",2
"조중동은 보수를 다 잡은 물고기처럼 생각한다, 절독 운동 해야 한다",2
"정부 광고를 조중동에 왜 줍니까, 이권 카르텔이다",2
윤석열 대통령이 이권 카르텔 개혁하려다 거센 저항 받는 것,2
"보수 지지자들 목소리 대변하는 언론 구독해야 한다, 조중동은 아니다",2
"네이버 포털이 좌편향됐다, 뉴스타파는 되는데 뉴데일리는 안 된다",2
안철수·오세훈·유승민은 조중동이 띄우는 중도주의자들이다,2
이준석 끌어안는 사람들은 다음 선거에서 내보내야 한다,2
"홍준표도 괜히 대선 욕심 드러내지 말고, 보수 지지자 마음을 위로해야 한다",2
이재명은 꼼수를 써서 재판을 밀어보려 한다,2
이재명도 공범으로서 1심 유죄 가능성이 높다,2
"나라를 완전 망치게 되는 게 민주당 탓으로 되기 때문에, 국민들이 반란을 일으킬 것",2
"이재명은 안 된다라는 문구는 안 되고, 내란 공범은 된다? 선관위가 대법원인가?",2
선관위는 편파적이다. 이재명 편을 들고 있다,2
부정선거를 지적하면 처벌하겠다는 선관위는 공산주의 국가처럼 굴고 있다,2
선관위는 헌법기관에서 제외시켜야 한다,2
"선관위는 이재명 줄섰다, 이재명 대통령 되는 것 전제로 결정 내린 거다",2
선관위를 좀 때려잡아야 될 것 같습니다,2
선관위는 민주당 선거운동을 대신해주고 있다,2
"부정선거를 제기하면 처벌하겠다는 선관위, 이게 공산주의지 뭡니까?",2
"방귀 낀 놈이 성낸다, 선관위부터 반성해라",2
선관위는 헌법기관에서 빼야 된다,2
"조경태 나가야죠, 탈당하든지 야당으로 가라",2
배신자 DNA 있다… 배신한 사람은 또 배신한다,2
김재섭은 케첩 좀 뿌려졌다고 탄핵 찬성? 소신도 없다,2
비대위에는 탄핵 찬성파 절대 들어오면 안 된다,2
85명으로 분당 불사하고 윤 대통령과 함께 가야 한다,2
